"Record Length",10000,"Points",-5.00800000e-007,2.95311543e-004
"Sample Interval",2.00000000e-010,s,-5.00600000e-007,4.10155301e-004
"Trigger Point",2504,"Samples",-5.00400000e-007,4.07030301e-004
"Trigger Time",0.00000000e+000,s,-5.00200000e-007,3.64061548e-004
"",,,-5.00000000e-007,2.69530291e-004
"Horizontal Offset",-5.00800000e-007,s,-4.99800000e-007,1.53905283e-004
,,,-4.99600000e-007,1.19530281e-004
,,,-4.99400000e-007,1.93749036e-004
,,,-4.99200000e-007,2.82030292e-004
,,,-4.99000000e-007,4.21874052e-004
,,,-4.98800000e-007,4.67967805e-004
,,,-4.98600000e-007,4.43749054e-004
,,,-4.98400000e-007,3.67186548e-004
,,,-4.98200000e-007,2.89061543e-004
,,,-4.98000000e-007,1.65624034e-004
,,,-4.97800000e-007,9.14052786e-005
,,,-4.97600000e-007,1.01561529e-004
,,,-4.97400000e-007,2.21874038e-004
,,,-4.97200000e-007,3.49999047e-004
,,,-4.97000000e-007,3.65624048e-004
,,,-4.96800000e-007,2.90624043e-004
,,,-4.96600000e-007,2.21092788e-004
,,,-4.96400000e-007,2.09374037e-004
,,,-4.96200000e-007,2.24217788e-004
,,,-4.96000000e-007,2.46874040e-004
,,,-4.95800000e-007,2.55467790e-004
,,,-4.95600000e-007,2.39061539e-004
,,,-4.95400000e-007,1.60936534e-004
,,,-4.95200000e-007,1.89842786e-004
,,,-4.95000000e-007,2.42967789e-004
,,,-4.94800000e-007,3.14061544e-004
,,,-4.94600000e-007,3.84374049e-004
,,,-4.94400000e-007,3.77342799e-004
,,,-4.94200000e-007,3.81249049e-004
,,,-4.94000000e-007,3.24217795e-004
,,,-4.93800000e-007,1.88280285e-004
,,,-4.93600000e-007,1.03124029e-004
,,,-4.93400000e-007,7.89052777e-005
,,,-4.93200000e-007,2.12499037e-004
,,,-4.93000000e-007,4.07030301e-004
,,,-4.92800000e-007,4.98436557e-004
,,,-4.92600000e-007,5.08592808e-004
,,,-4.92400000e-007,3.64842798e-004
,,,-4.92200000e-007,1.95311536e-004
,,,-4.92000000e-007,1.17186530e-004
,,,-4.91800000e-007,9.76552790e-005
,,,-4.91600000e-007,1.73436534e-004
,,,-4.91400000e-007,2.04686537e-004
,,,-4.91200000e-007,3.52342797e-004
,,,-4.91000000e-007,4.53124054e-004
,,,-4.90800000e-007,4.49999054e-004
,,,-4.90600000e-007,4.10155301e-004
,,,-4.90400000e-007,2.76561542e-004
,,,-4.90200000e-007,1.37499032e-004
,,,-4.90000000e-007,1.26561531e-004
,,,-4.89800000e-007,1.57811533e-004
,,,-4.89600000e-007,3.29686545e-004
,,,-4.89400000e-007,4.22655302e-004
,,,-4.89200000e-007,3.96874050e-004
,,,-4.89000000e-007,3.33592796e-004
,,,-4.88800000e-007,2.61717791e-004
,,,-4.88600000e-007,2.38280289e-004
,,,-4.88400000e-007,2.22655288e-004
,,,-4.88200000e-007,2.37499039e-004
,,,-4.88000000e-007,2.46874040e-004
,,,-4.87800000e-007,2.46092790e-004
,,,-4.87600000e-007,3.03124044e-004
,,,-4.87400000e-007,2.49999040e-004
,,,-4.87200000e-007,1.61717784e-004
,,,-4.87000000e-007,1.90624036e-004
,,,-4.86800000e-007,1.90624036e-004
,,,-4.86600000e-007,3.57811547e-004
,,,-4.86400000e-007,4.64061555e-004
,,,-4.86200000e-007,4.01561551e-004
,,,-4.86000000e-007,2.57811540e-004
,,,-4.85800000e-007,1.06249030e-004
,,,-4.85600000e-007,6.01552764e-005
,,,-4.85400000e-007,1.65624034e-004
,,,-4.85200000e-007,2.80467792e-004
,,,-4.85000000e-007,3.65624048e-004
,,,-4.84800000e-007,4.10936551e-004
,,,-4.84600000e-007,3.65624048e-004
,,,-4.84400000e-007,3.35155296e-004
,,,-4.84200000e-007,2.30467788e-004
,,,-4.84000000e-007,1.64061534e-004
,,,-4.83800000e-007,1.23436531e-004
,,,-4.83600000e-007,1.62499034e-004
,,,-4.83400000e-007,2.53124040e-004
,,,-4.83200000e-007,3.46874047e-004
,,,-4.83000000e-007,3.61717798e-004
,,,-4.82800000e-007,3.13280294e-004
,,,-4.82600000e-007,2.76561542e-004
,,,-4.82400000e-007,2.47655290e-004
,,,-4.82200000e-007,2.34374039e-004
,,,-4.82000000e-007,2.62499041e-004
,,,-4.81800000e-007,2.53905290e-004
,,,-4.81600000e-007,2.65624041e-004
,,,-4.81400000e-007,2.56249040e-004
,,,-4.81200000e-007,2.65624041e-004
,,,-4.81000000e-007,3.25780295e-004
,,,-4.80800000e-007,3.70311548e-004
,,,-4.80600000e-007,3.34374046e-004
,,,-4.80400000e-007,3.58592797e-004
,,,-4.80200000e-007,3.07811544e-004
,,,-4.80000000e-007,2.59374040e-004
,,,-4.79800000e-007,2.49217790e-004
,,,-4.79600000e-007,2.08592787e-004
,,,-4.79400000e-007,2.10936537e-004
,,,-4.79200000e-007,2.68749041e-004
,,,-4.79000000e-007,3.42967796e-004
,,,-4.78800000e-007,4.47655304e-004
,,,-4.78600000e-007,4.39842803e-004
,,,-4.78400000e-007,3.53905297e-004
,,,-4.78200000e-007,2.14842787e-004
,,,-4.78000000e-007,1.37499032e-004
,,,-4.77800000e-007,1.84374035e-004
,,,-4.77600000e-007,1.87499035e-004
,,,-4.77400000e-007,2.57811540e-004
,,,-4.77200000e-007,3.25780295e-004
,,,-4.77000000e-007,3.62499048e-004
,,,-4.76800000e-007,4.04686551e-004
,,,-4.76600000e-007,3.13280294e-004
,,,-4.76400000e-007,1.96092786e-004
