"Record Length",6250,"Points",0.00000000e+000,-7.18352661e+001
"Sample Interval",4.00000000e+005,Hz,4.00000000e+005,-7.82715454e+001
"Trigger Point",0,"Samples",8.00000000e+005,-8.04861526e+001
"Trigger Time",0.00000000e+000,Hz,1.20000000e+006,-8.38113174e+001
"",,,1.60000000e+006,-9.07066040e+001
"Horizontal Offset",0.00000000e+000,Hz,2.00000000e+006,-1.10373817e+002
,,,2.40000000e+006,-9.42440109e+001
,,,2.80000000e+006,-9.12042923e+001
,,,3.20000000e+006,-9.16931229e+001
,,,3.60000000e+006,-9.92046280e+001
,,,4.00000000e+006,-1.14384132e+002
,,,4.40000000e+006,-1.00408791e+002
,,,4.80000000e+006,-9.53854141e+001
,,,5.20000000e+006,-9.56834869e+001
,,,5.60000000e+006,-1.02704605e+002
,,,6.00000000e+006,-1.26872475e+002
,,,6.40000000e+006,-1.01984047e+002
,,,6.80000000e+006,-9.89768372e+001
,,,7.20000000e+006,-9.92440262e+001
,,,7.60000000e+006,-1.04267342e+002
,,,8.00000000e+006,-1.22034218e+002
,,,8.40000000e+006,-1.05780907e+002
,,,8.80000000e+006,-1.02283791e+002
,,,9.20000000e+006,-1.01142380e+002
,,,9.60000000e+006,-1.02597321e+002
,,,1.00000000e+007,-1.12734283e+002
,,,1.04000000e+007,-1.07732368e+002
,,,1.08000000e+007,-1.02485886e+002
,,,1.12000000e+007,-1.04473228e+002
,,,1.16000000e+007,-1.03843933e+002
,,,1.20000000e+007,-1.17158295e+002
,,,1.24000000e+007,-1.06071892e+002
,,,1.28000000e+007,-1.03892799e+002
,,,1.32000000e+007,-1.05892952e+002
,,,1.36000000e+007,-1.07182640e+002
,,,1.40000000e+007,-1.11183716e+002
,,,1.44000000e+007,-1.12940033e+002
,,,1.48000000e+007,-1.05918007e+002
,,,1.52000000e+007,-1.05701424e+002
,,,1.56000000e+007,-1.06230614e+002
,,,1.60000000e+007,-1.13215622e+002
,,,1.64000000e+007,-1.09771347e+002
,,,1.68000000e+007,-1.06402458e+002
,,,1.72000000e+007,-1.09893158e+002
,,,1.76000000e+007,-1.08741417e+002
,,,1.80000000e+007,-1.14749344e+002
,,,1.84000000e+007,-1.13102669e+002
,,,1.88000000e+007,-1.12191322e+002
,,,1.92000000e+007,-1.07613129e+002
,,,1.96000000e+007,-1.07635315e+002
,,,2.00000000e+007,-1.18231216e+002
,,,2.04000000e+007,-1.15577034e+002
,,,2.08000000e+007,-1.07269066e+002
,,,2.12000000e+007,-1.08370316e+002
,,,2.16000000e+007,-1.09239418e+002
,,,2.20000000e+007,-1.14253334e+002
,,,2.24000000e+007,-1.12878021e+002
,,,2.28000000e+007,-1.12354851e+002
,,,2.32000000e+007,-1.04565094e+002
,,,2.36000000e+007,-1.11955658e+002
,,,2.40000000e+007,-1.14179260e+002
,,,2.44000000e+007,-1.10673744e+002
,,,2.48000000e+007,-1.12764961e+002
,,,2.52000000e+007,-1.04583344e+002
,,,2.56000000e+007,-1.09980858e+002
,,,2.60000000e+007,-1.19867775e+002
,,,2.64000000e+007,-1.13434036e+002
,,,2.68000000e+007,-1.10717606e+002
,,,2.72000000e+007,-1.06307838e+002
,,,2.76000000e+007,-1.15286041e+002
,,,2.80000000e+007,-1.13139610e+002
,,,2.84000000e+007,-1.13890617e+002
,,,2.88000000e+007,-1.11994774e+002
,,,2.92000000e+007,-1.07260475e+002
,,,2.96000000e+007,-1.18932686e+002
,,,3.00000000e+007,-1.24172218e+002
,,,3.04000000e+007,-1.20737846e+002
,,,3.08000000e+007,-1.11005424e+002
,,,3.12000000e+007,-1.09620789e+002
,,,3.16000000e+007,-1.21909126e+002
,,,3.20000000e+007,-1.17188286e+002
,,,3.24000000e+007,-1.10883530e+002
,,,3.28000000e+007,-1.16389511e+002
,,,3.32000000e+007,-1.10755264e+002
,,,3.36000000e+007,-1.14458664e+002
,,,3.40000000e+007,-1.21324280e+002
,,,3.44000000e+007,-1.08737473e+002
,,,3.48000000e+007,-1.19708511e+002
,,,3.52000000e+007,-1.20030602e+002
,,,3.56000000e+007,-1.08800690e+002
,,,3.60000000e+007,-1.22494781e+002
,,,3.64000000e+007,-1.10460869e+002
,,,3.68000000e+007,-1.18420845e+002
,,,3.72000000e+007,-1.13003654e+002
,,,3.76000000e+007,-1.12699478e+002
,,,3.80000000e+007,-1.20320625e+002
,,,3.84000000e+007,-1.11766869e+002
,,,3.88000000e+007,-1.14842712e+002
,,,3.92000000e+007,-1.12597824e+002
,,,3.96000000e+007,-1.13797981e+002
,,,4.00000000e+007,-1.29359116e+002
,,,4.04000000e+007,-1.13323410e+002
,,,4.08000000e+007,-1.10883812e+002
,,,4.12000000e+007,-1.08890495e+002
,,,4.16000000e+007,-1.13033119e+002
,,,4.20000000e+007,-1.12669518e+002
,,,4.24000000e+007,-1.15980598e+002
,,,4.28000000e+007,-1.16359207e+002
,,,4.32000000e+007,-1.10970673e+002
,,,4.36000000e+007,-1.14740753e+002
,,,4.40000000e+007,-1.23048325e+002
,,,4.44000000e+007,-1.26992477e+002
,,,4.48000000e+007,-1.09468506e+002
,,,4.52000000e+007,-1.16416069e+002
,,,4.56000000e+007,-1.18089821e+002
,,,4.60000000e+007,-1.21441612e+002
,,,4.64000000e+007,-1.18844162e+002
,,,4.68000000e+007,-1.11703560e+002
,,,4.72000000e+007,-1.16177788e+002
,,,4.76000000e+007,-1.14923157e+002
