"Record Length",6250,"Points",0.00000000e+000,-1.53140869e+001
"Sample Interval",4.00000000e+005,Hz,4.00000000e+005,-2.19037037e+001
"Trigger Point",0,"Samples",8.00000000e+005,-2.37758026e+001
"Trigger Time",0.00000000e+000,Hz,1.20000000e+006,-2.72791119e+001
"",,,1.60000000e+006,-3.39747696e+001
"Horizontal Offset",0.00000000e+000,Hz,2.00000000e+006,-6.69624481e+001
,,,2.40000000e+006,-3.75662956e+001
,,,2.80000000e+006,-3.47681503e+001
,,,3.20000000e+006,-3.56807213e+001
,,,3.60000000e+006,-4.08840828e+001
,,,4.00000000e+006,-6.97441559e+001
,,,4.40000000e+006,-4.28105850e+001
,,,4.80000000e+006,-3.94093323e+001
,,,5.20000000e+006,-3.97177773e+001
,,,5.60000000e+006,-4.47316132e+001
,,,6.00000000e+006,-6.62038116e+001
,,,6.40000000e+006,-4.56679153e+001
,,,6.80000000e+006,-4.23365898e+001
,,,7.20000000e+006,-4.31293564e+001
,,,7.60000000e+006,-4.62687874e+001
,,,8.00000000e+006,-7.13371811e+001
,,,8.40000000e+006,-4.75090065e+001
,,,8.80000000e+006,-4.49313469e+001
,,,9.20000000e+006,-4.44519348e+001
,,,9.60000000e+006,-5.05902977e+001
,,,1.00000000e+007,-6.56397324e+001
,,,1.04000000e+007,-4.92627106e+001
,,,1.08000000e+007,-4.66401291e+001
,,,1.12000000e+007,-4.65938835e+001
,,,1.16000000e+007,-5.07068634e+001
,,,1.20000000e+007,-6.46118622e+001
,,,1.24000000e+007,-5.11413994e+001
,,,1.28000000e+007,-4.76798325e+001
,,,1.32000000e+007,-4.83962059e+001
,,,1.36000000e+007,-5.46826477e+001
,,,1.40000000e+007,-6.86449051e+001
,,,1.44000000e+007,-5.38468208e+001
,,,1.48000000e+007,-4.90391235e+001
,,,1.52000000e+007,-4.98406944e+001
,,,1.56000000e+007,-5.28306198e+001
,,,1.60000000e+007,-7.62908401e+001
,,,1.64000000e+007,-5.37615852e+001
,,,1.68000000e+007,-5.28060989e+001
,,,1.72000000e+007,-4.78941994e+001
,,,1.76000000e+007,-5.39969635e+001
,,,1.80000000e+007,-6.63543930e+001
,,,1.84000000e+007,-5.36616592e+001
,,,1.88000000e+007,-5.18305168e+001
,,,1.92000000e+007,-5.18792801e+001
,,,1.96000000e+007,-5.62076836e+001
,,,2.00000000e+007,-7.71706543e+001
,,,2.04000000e+007,-5.47551422e+001
,,,2.08000000e+007,-5.25257187e+001
,,,2.12000000e+007,-5.39093246e+001
,,,2.16000000e+007,-5.59494095e+001
,,,2.20000000e+007,-6.73757172e+001
,,,2.24000000e+007,-5.80137520e+001
,,,2.28000000e+007,-5.31867676e+001
,,,2.32000000e+007,-5.31795349e+001
,,,2.36000000e+007,-5.78362465e+001
,,,2.40000000e+007,-6.63871460e+001
,,,2.44000000e+007,-5.78047523e+001
,,,2.48000000e+007,-5.63248253e+001
